alignment	model
OG0001343_disco_tree1_aligned_trim.faa	JTT
OG0001346_disco_tree1_aligned_trim.faa	JTT
OG0001347_disco_tree1_aligned_trim.faa	JTT
OG0001348_disco_tree1_aligned_trim.faa	JTT
OG0001349_disco_tree1_aligned_trim.faa	JTT
OG0001351_disco_tree1_aligned_trim.faa	JTT
OG0001352_disco_tree1_aligned_trim.faa	JTT
OG0001353_disco_tree1_aligned_trim.faa	HIVb
OG0001353_disco_tree2_aligned_trim.faa	HIVb
OG0001355_disco_tree2_aligned_trim.faa	JTT
OG0001356_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001357_disco_tree1_aligned_trim.faa	JTT
OG0001358_disco_tree1_aligned_trim.faa	JTT
OG0001359_disco_tree1_aligned_trim.faa	JTT
OG0001360_disco_tree1_aligned_trim.faa	HIVw
OG0001361_disco_tree1_aligned_trim.faa	HIVb
OG0001361_disco_tree2_aligned_trim.faa	JTT
OG0001362_disco_tree1_aligned_trim.faa	JTT
OG0001363_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001364_disco_tree1_aligned_trim.faa	JTT
OG0001365_disco_tree2_aligned_trim.faa	JTT
OG0001366_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001367_disco_tree1_aligned_trim.faa	HIVb
OG0001369_disco_tree1_aligned_trim.faa	JTT
OG0001370_disco_tree1_aligned_trim.faa	JTT
OG0001372_disco_tree1_aligned_trim.faa	JTT
OG0001373_disco_tree1_aligned_trim.faa	JTT
OG0001375_disco_tree1_aligned_trim.faa	JTT
OG0001375_disco_tree2_aligned_trim.faa	JTT
OG0001376_disco_tree1_aligned_trim.faa	JTT
OG0001377_disco_tree1_aligned_trim.faa	JTT
OG0001378_disco_tree1_aligned_trim.faa	JTT
OG0001379_disco_tree1_aligned_trim.faa	JTT
OG0001380_disco_tree1_aligned_trim.faa	JTT
OG0001381_disco_tree1_aligned_trim.faa	JTT
OG0001382_disco_tree1_aligned_trim.faa	HIVb
OG0001384_disco_tree1_aligned_trim.faa	JTT
OG0001385_disco_tree1_aligned_trim.faa	JTT
OG0001386_disco_tree1_aligned_trim.faa	JTT
OG0001387_disco_tree1_aligned_trim.faa	JTT
OG0001389_disco_tree1_aligned_trim.faa	JTT
OG0001392_disco_tree1_aligned_trim.faa	JTT
OG0001393_disco_tree1_aligned_trim.faa	LG
OG0001394_disco_tree1_aligned_trim.faa	HIVb
OG0001395_disco_tree1_aligned_trim.faa	JTT
OG0001396_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001397_disco_tree1_aligned_trim.faa	JTT
OG0001398_disco_tree1_aligned_trim.faa	JTT
OG0001399_disco_tree1_aligned_trim.faa	Blosum62
OG0001400_disco_tree1_aligned_trim.faa	JTT
OG0001401_disco_tree1_aligned_trim.faa	JTT
OG0001402_disco_tree1_aligned_trim.faa	JTT
OG0001402_disco_tree2_aligned_trim.faa	JTT
OG0001403_disco_tree1_aligned_trim.faa	JTT
OG0001404_disco_tree1_aligned_trim.faa	JTT
OG0001405_disco_tree1_aligned_trim.faa	JTT
OG0001406_disco_tree1_aligned_trim.faa	JTT
OG0001408_disco_tree1_aligned_trim.faa	HIVb
OG0001409_disco_tree1_aligned_trim.faa	JTT
OG0001410_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001411_disco_tree1_aligned_trim.faa	Dayhoff
OG0001412_disco_tree1_aligned_trim.faa	JTT
OG0001413_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001414_disco_tree1_aligned_trim.faa	JTT
OG0001415_disco_tree1_aligned_trim.faa	JTT
OG0001416_disco_tree1_aligned_trim.faa	JTT
OG0001417_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001418_disco_tree1_aligned_trim.faa	JTT
OG0001419_disco_tree1_aligned_trim.faa	JTT
OG0001420_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001421_disco_tree1_aligned_trim.faa	JTT
OG0001422_disco_tree1_aligned_trim.faa	JTT
OG0001424_disco_tree1_aligned_trim.faa	JTT
OG0001425_disco_tree1_aligned_trim.faa	JTT
OG0001426_disco_tree1_aligned_trim.faa	JTT
OG0001427_disco_tree1_aligned_trim.faa	JTT
OG0001428_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001429_disco_tree1_aligned_trim.faa	JTT
OG0001430_disco_tree1_aligned_trim.faa	JTT
OG0001434_disco_tree1_aligned_trim.faa	VT
OG0001435_disco_tree1_aligned_trim.faa	JTT
OG0001436_disco_tree1_aligned_trim.faa	JTT
OG0001437_disco_tree1_aligned_trim.faa	JTT
OG0001438_disco_tree1_aligned_trim.faa	JTT
OG0001439_disco_tree1_aligned_trim.faa	JTT
OG0001440_disco_tree1_aligned_trim.faa	JTT
OG0001441_disco_tree1_aligned_trim.faa	LG
OG0001442_disco_tree1_aligned_trim.faa	JTT
OG0001443_disco_tree1_aligned_trim.faa	VT
OG0001444_disco_tree1_aligned_trim.faa	JTT
OG0001445_disco_tree1_aligned_trim.faa	JTT
OG0001446_disco_tree1_aligned_trim.faa	JTT
OG0001447_disco_tree1_aligned_trim.faa	JTT
OG0001448_disco_tree1_aligned_trim.faa	JTT
OG0001449_disco_tree1_aligned_trim.faa	JTT
OG0001450_disco_tree1_aligned_trim.faa	JTT
OG0001451_disco_tree1_aligned_trim.faa	Blosum62
OG0001452_disco_tree1_aligned_trim.faa	JTT
OG0001453_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001455_disco_tree1_aligned_trim.faa	JTT
OG0001456_disco_tree1_aligned_trim.faa	JTT
OG0001457_disco_tree1_aligned_trim.faa	HIVb
OG0001458_disco_tree1_aligned_trim.faa	JTT
OG0001459_disco_tree1_aligned_trim.faa	JTT
OG0001460_disco_tree1_aligned_trim.faa	HIVb
OG0001461_disco_tree1_aligned_trim.faa	HIVb
OG0001462_disco_tree1_aligned_trim.faa	JTT
OG0001462_disco_tree2_aligned_trim.faa	JTT
OG0001463_disco_tree1_aligned_trim.faa	JTT
OG0001464_disco_tree1_aligned_trim.faa	JTT
OG0001465_disco_tree1_aligned_trim.faa	JTT
OG0001466_disco_tree1_aligned_trim.faa	JTT
OG0001467_disco_tree1_aligned_trim.faa	HIVb
OG0001468_disco_tree1_aligned_trim.faa	JTT
OG0001471_disco_tree1_aligned_trim.faa	HIVw
OG0001472_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001473_disco_tree1_aligned_trim.faa	JTT
OG0001474_disco_tree1_aligned_trim.faa	JTT
OG0001474_disco_tree2_aligned_trim.faa	JTT
OG0001475_disco_tree1_aligned_trim.faa	JTT
OG0001476_disco_tree1_aligned_trim.faa	JTT
OG0001478_disco_tree1_aligned_trim.faa	JTT
OG0001480_disco_tree1_aligned_trim.faa	JTT
OG0001481_disco_tree1_aligned_trim.faa	JTT
OG0001482_disco_tree1_aligned_trim.faa	JTT
OG0001483_disco_tree1_aligned_trim.faa	JTT
OG0001484_disco_tree1_aligned_trim.faa	JTT
OG0001485_disco_tree1_aligned_trim.faa	JTT
OG0001486_disco_tree1_aligned_trim.faa	VT
OG0001487_disco_tree1_aligned_trim.faa	JTT
OG0001489_disco_tree1_aligned_trim.faa	HIVb
OG0001490_disco_tree1_aligned_trim.faa	JTT
OG0001491_disco_tree1_aligned_trim.faa	JTT
OG0001492_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001493_disco_tree1_aligned_trim.faa	HIVb
OG0001494_disco_tree1_aligned_trim.faa	JTT
OG0001495_disco_tree1_aligned_trim.faa	HIVb
OG0001496_disco_tree1_aligned_trim.faa	cpREV
OG0001497_disco_tree1_aligned_trim.faa	JTT
OG0001498_disco_tree1_aligned_trim.faa	JTT
OG0001499_disco_tree1_aligned_trim.faa	HIVb
OG0001500_disco_tree1_aligned_trim.faa	JTT
OG0001501_disco_tree1_aligned_trim.faa	JTT
OG0001502_disco_tree1_aligned_trim.faa	JTT
OG0001503_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001504_disco_tree1_aligned_trim.faa	JTT
OG0001505_disco_tree1_aligned_trim.faa	JTT
OG0001506_disco_tree1_aligned_trim.faa	JTT
OG0001507_disco_tree1_aligned_trim.faa	HIVb
OG0001508_disco_tree1_aligned_trim.faa	JTT
OG0001509_disco_tree1_aligned_trim.faa	JTT
OG0001510_disco_tree1_aligned_trim.faa	FLU
OG0001510_disco_tree2_aligned_trim.faa	JTT
OG0001511_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001512_disco_tree1_aligned_trim.faa	JTT
OG0001513_disco_tree1_aligned_trim.faa	JTT
OG0001514_disco_tree1_aligned_trim.faa	JTT
OG0001515_disco_tree1_aligned_trim.faa	JTT
OG0001516_disco_tree1_aligned_trim.faa	JTT
OG0001517_disco_tree1_aligned_trim.faa	JTT
OG0001518_disco_tree1_aligned_trim.faa	JTT
OG0001519_disco_tree1_aligned_trim.faa	JTT
OG0001520_disco_tree1_aligned_trim.faa	HIVb
OG0001521_disco_tree1_aligned_trim.faa	HIVb
OG0001522_disco_tree1_aligned_trim.faa	HIVb
OG0001523_disco_tree1_aligned_trim.faa	JTT
OG0001525_disco_tree1_aligned_trim.faa	JTT
OG0001526_disco_tree1_aligned_trim.faa	HIVb
OG0001527_disco_tree1_aligned_trim.faa	JTT
OG0001528_disco_tree1_aligned_trim.faa	JTT
OG0001529_disco_tree1_aligned_trim.faa	HIVb
OG0001536_disco_tree1_aligned_trim.faa	JTT
OG0001537_disco_tree1_aligned_trim.faa	JTT
OG0001538_disco_tree1_aligned_trim.faa	JTT
OG0001539_disco_tree1_aligned_trim.faa	JTT
OG0001542_disco_tree1_aligned_trim.faa	JTT
OG0001543_disco_tree1_aligned_trim.faa	HIVb
OG0001544_disco_tree1_aligned_trim.faa	FLU
OG0001545_disco_tree1_aligned_trim.faa	JTT
OG0001546_disco_tree1_aligned_trim.faa	JTT
OG0001547_disco_tree1_aligned_trim.faa	FLU
OG0001548_disco_tree1_aligned_trim.faa	HIVb
OG0001549_disco_tree1_aligned_trim.faa	JTT
OG0001550_disco_tree1_aligned_trim.faa	HIVb
OG0001555_disco_tree1_aligned_trim.faa	JTT
OG0001556_disco_tree1_aligned_trim.faa	JTT
OG0001557_disco_tree1_aligned_trim.faa	cpREV
OG0001558_disco_tree1_aligned_trim.faa	JTT
OG0001560_disco_tree1_aligned_trim.faa	JTT
OG0001561_disco_tree1_aligned_trim.faa	HIVb
OG0001563_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001564_disco_tree1_aligned_trim.faa	VT
OG0001565_disco_tree1_aligned_trim.faa	JTT
OG0001566_disco_tree1_aligned_trim.faa	HIVb
OG0001567_disco_tree1_aligned_trim.faa	JTT
OG0001568_disco_tree1_aligned_trim.faa	HIVb
OG0001569_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001570_disco_tree1_aligned_trim.faa	HIVb
OG0001571_disco_tree1_aligned_trim.faa	JTT
OG0001572_disco_tree1_aligned_trim.faa	JTT
OG0001573_disco_tree1_aligned_trim.faa	LG
OG0001574_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001575_disco_tree1_aligned_trim.faa	JTT
OG0001576_disco_tree1_aligned_trim.faa	JTT
OG0001577_disco_tree1_aligned_trim.faa	JTT
OG0001578_disco_tree1_aligned_trim.faa	HIVb
OG0001579_disco_tree1_aligned_trim.faa	JTT
OG0001580_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001581_disco_tree1_aligned_trim.faa	JTT
OG0001582_disco_tree1_aligned_trim.faa	JTT
OG0001583_disco_tree1_aligned_trim.faa	JTT
OG0001584_disco_tree1_aligned_trim.faa	JTT
OG0001586_disco_tree1_aligned_trim.faa	JTT
OG0001587_disco_tree1_aligned_trim.faa	HIVb
OG0001588_disco_tree2_aligned_trim.faa	JTT
OG0001589_disco_tree1_aligned_trim.faa	JTT
OG0001590_disco_tree1_aligned_trim.faa	HIVb
OG0001591_disco_tree1_aligned_trim.faa	JTT
OG0001592_disco_tree1_aligned_trim.faa	HIVb
OG0001593_disco_tree1_aligned_trim.faa	JTT
OG0001594_disco_tree1_aligned_trim.faa	JTT
OG0001595_disco_tree1_aligned_trim.faa	JTT
OG0001598_disco_tree1_aligned_trim.faa	JTT
OG0001599_disco_tree1_aligned_trim.faa	HIVb
OG0001600_disco_tree1_aligned_trim.faa	JTT
OG0001601_disco_tree1_aligned_trim.faa	LG
OG0001602_disco_tree1_aligned_trim.faa	JTT
OG0001603_disco_tree1_aligned_trim.faa	JTT
OG0001604_disco_tree1_aligned_trim.faa	LG
OG0001605_disco_tree1_aligned_trim.faa	JTT
OG0001606_disco_tree1_aligned_trim.faa	HIVb
OG0001607_disco_tree1_aligned_trim.faa	JTT
OG0001608_disco_tree1_aligned_trim.faa	JTT
OG0001609_disco_tree1_aligned_trim.faa	Dayhoff
OG0001610_disco_tree1_aligned_trim.faa	JTT
OG0001611_disco_tree1_aligned_trim.faa	HIVb
OG0001612_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001613_disco_tree1_aligned_trim.faa	VT
OG0001615_disco_tree1_aligned_trim.faa	JTT
OG0001616_disco_tree1_aligned_trim.faa	HIVb
OG0001617_disco_tree1_aligned_trim.faa	JTT
OG0001618_disco_tree1_aligned_trim.faa	JTT
OG0001619_disco_tree1_aligned_trim.faa	JTT
OG0001620_disco_tree1_aligned_trim.faa	JTT
OG0001621_disco_tree1_aligned_trim.faa	JTT
OG0001622_disco_tree1_aligned_trim.faa	JTT
OG0001623_disco_tree1_aligned_trim.faa	JTT
OG0001624_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001625_disco_tree1_aligned_trim.faa	JTT
OG0001626_disco_tree1_aligned_trim.faa	JTT
OG0001627_disco_tree1_aligned_trim.faa	JTT
OG0001629_disco_tree1_aligned_trim.faa	JTT
OG0001630_disco_tree1_aligned_trim.faa	HIVb
OG0001631_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001632_disco_tree1_aligned_trim.faa	LG
OG0001633_disco_tree1_aligned_trim.faa	rtREV
OG0001635_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001636_disco_tree1_aligned_trim.faa	JTT
OG0001637_disco_tree1_aligned_trim.faa	JTT
OG0001638_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001639_disco_tree1_aligned_trim.faa	LG
OG0001640_disco_tree1_aligned_trim.faa	JTT
OG0001643_disco_tree1_aligned_trim.faa	JTT
OG0001644_disco_tree1_aligned_trim.faa	JTT
OG0001645_disco_tree1_aligned_trim.faa	JTT
OG0001646_disco_tree1_aligned_trim.faa	JTT
OG0001647_disco_tree1_aligned_trim.faa	JTT
OG0001648_disco_tree1_aligned_trim.faa	JTT
OG0001649_disco_tree1_aligned_trim.faa	JTT
OG0001650_disco_tree1_aligned_trim.faa	HIVb
OG0001651_disco_tree1_aligned_trim.faa	JTT
OG0001652_disco_tree1_aligned_trim.faa	JTT
OG0001653_disco_tree1_aligned_trim.faa	JTT
OG0001654_disco_tree1_aligned_trim.faa	JTT
OG0001655_disco_tree1_aligned_trim.faa	JTT
OG0001656_disco_tree1_aligned_trim.faa	cpREV
OG0001657_disco_tree1_aligned_trim.faa	JTT
OG0001657_disco_tree2_aligned_trim.faa	mtMAM
OG0001658_disco_tree1_aligned_trim.faa	JTT
OG0001659_disco_tree1_aligned_trim.faa	JTT
OG0001660_disco_tree1_aligned_trim.faa	JTT
OG0001661_disco_tree1_aligned_trim.faa	JTT
OG0001663_disco_tree1_aligned_trim.faa	JTT
OG0001664_disco_tree1_aligned_trim.faa	JTT
OG0001665_disco_tree1_aligned_trim.faa	JTT
OG0001666_disco_tree1_aligned_trim.faa	WAG
OG0001667_disco_tree1_aligned_trim.faa	JTT
OG0001668_disco_tree1_aligned_trim.faa	JTT
OG0001669_disco_tree1_aligned_trim.faa	JTT
OG0001670_disco_tree1_aligned_trim.faa	WAG
OG0001671_disco_tree1_aligned_trim.faa	JTT
OG0001672_disco_tree1_aligned_trim.faa	JTT
OG0001673_disco_tree1_aligned_trim.faa	JTT
OG0001674_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001675_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001676_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001677_disco_tree1_aligned_trim.faa	JTT
OG0001678_disco_tree1_aligned_trim.faa	JTT
OG0001679_disco_tree1_aligned_trim.faa	JTT
OG0001680_disco_tree1_aligned_trim.faa	JTT
OG0001682_disco_tree1_aligned_trim.faa	JTT
OG0001683_disco_tree1_aligned_trim.faa	JTT
OG0001684_disco_tree1_aligned_trim.faa	HIVb
OG0001685_disco_tree1_aligned_trim.faa	FLU
OG0001686_disco_tree1_aligned_trim.faa	HIVb
OG0001687_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001688_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001689_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001690_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001691_disco_tree1_aligned_trim.faa	FLU
OG0001692_disco_tree1_aligned_trim.faa	JTT
OG0001693_disco_tree1_aligned_trim.faa	JTT
OG0001694_disco_tree1_aligned_trim.faa	JTT
OG0001695_disco_tree1_aligned_trim.faa	JTT
OG0001696_disco_tree1_aligned_trim.faa	HIVb
OG0001697_disco_tree1_aligned_trim.faa	HIVb
OG0001698_disco_tree1_aligned_trim.faa	JTT
OG0001699_disco_tree1_aligned_trim.faa	JTT
OG0001699_disco_tree2_aligned_trim.faa	JTT
OG0001700_disco_tree1_aligned_trim.faa	LG
OG0001701_disco_tree1_aligned_trim.faa	JTT
OG0001702_disco_tree1_aligned_trim.faa	JTT
OG0001703_disco_tree1_aligned_trim.faa	JTT
OG0001704_disco_tree1_aligned_trim.faa	JTT
OG0001705_disco_tree1_aligned_trim.faa	JTT
OG0001706_disco_tree1_aligned_trim.faa	VT
OG0001707_disco_tree1_aligned_trim.faa	JTT
OG0001708_disco_tree1_aligned_trim.faa	JTT
OG0001709_disco_tree1_aligned_trim.faa	VT
OG0001710_disco_tree1_aligned_trim.faa	JTT
OG0001711_disco_tree1_aligned_trim.faa	HIVb
OG0001712_disco_tree1_aligned_trim.faa	HIVb
OG0001714_disco_tree1_aligned_trim.faa	LG
OG0001715_disco_tree1_aligned_trim.faa	JTT
OG0001717_disco_tree1_aligned_trim.faa	JTT
OG0001718_disco_tree1_aligned_trim.faa	HIVb
OG0001719_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001720_disco_tree1_aligned_trim.faa	JTT
OG0001721_disco_tree1_aligned_trim.faa	JTT
OG0001722_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001723_disco_tree1_aligned_trim.faa	JTT
OG0001724_disco_tree1_aligned_trim.faa	JTT
OG0001725_disco_tree1_aligned_trim.faa	JTT
OG0001728_disco_tree1_aligned_trim.faa	JTT
OG0001731_disco_tree1_aligned_trim.faa	JTT
OG0001732_disco_tree1_aligned_trim.faa	JTT
OG0001733_disco_tree1_aligned_trim.faa	JTT
OG0001734_disco_tree1_aligned_trim.faa	JTT
OG0001735_disco_tree1_aligned_trim.faa	JTT
OG0001737_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001738_disco_tree1_aligned_trim.faa	JTT
OG0001739_disco_tree1_aligned_trim.faa	JTT
OG0001740_disco_tree1_aligned_trim.faa	JTT
OG0001741_disco_tree1_aligned_trim.faa	JTT
OG0001742_disco_tree1_aligned_trim.faa	JTT
OG0001743_disco_tree1_aligned_trim.faa	HIVb
OG0001744_disco_tree1_aligned_trim.faa	JTT
OG0001745_disco_tree1_aligned_trim.faa	JTT
OG0001746_disco_tree1_aligned_trim.faa	FLU
OG0001749_disco_tree1_aligned_trim.faa	JTT
OG0001750_disco_tree1_aligned_trim.faa	JTT
OG0001751_disco_tree1_aligned_trim.faa	HIVb
OG0001752_disco_tree1_aligned_trim.faa	JTT
OG0001753_disco_tree1_aligned_trim.faa	DCMut
OG0001754_disco_tree1_aligned_trim.faa	JTT
OG0001754_disco_tree2_aligned_trim.faa	JTT
OG0001755_disco_tree1_aligned_trim.faa	VT
OG0001756_disco_tree1_aligned_trim.faa	JTT
OG0001757_disco_tree1_aligned_trim.faa	JTT
OG0001758_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001759_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001760_disco_tree1_aligned_trim.faa	HIVb
OG0001761_disco_tree1_aligned_trim.faa	JTT
OG0001762_disco_tree1_aligned_trim.faa	JTT
OG0001763_disco_tree1_aligned_trim.faa	JTT
OG0001764_disco_tree1_aligned_trim.faa	HIVb
OG0001765_disco_tree1_aligned_trim.faa	JTT
OG0001766_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001767_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001768_disco_tree1_aligned_trim.faa	JTT
OG0001770_disco_tree1_aligned_trim.faa	HIVb
OG0001771_disco_tree1_aligned_trim.faa	JTT
OG0001772_disco_tree1_aligned_trim.faa	JTT
OG0001773_disco_tree1_aligned_trim.faa	JTT
OG0001774_disco_tree1_aligned_trim.faa	JTT
OG0001775_disco_tree1_aligned_trim.faa	JTT
OG0001776_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001777_disco_tree1_aligned_trim.faa	JTT
OG0001778_disco_tree1_aligned_trim.faa	JTT
OG0001779_disco_tree1_aligned_trim.faa	HIVb
OG0001780_disco_tree1_aligned_trim.faa	JTT
OG0001781_disco_tree1_aligned_trim.faa	JTT
OG0001782_disco_tree1_aligned_trim.faa	HIVb
OG0001783_disco_tree1_aligned_trim.faa	JTT
OG0001785_disco_tree1_aligned_trim.faa	JTT
OG0001786_disco_tree1_aligned_trim.faa	JTT
OG0001787_disco_tree1_aligned_trim.faa	JTT
OG0001788_disco_tree1_aligned_trim.faa	JTT
OG0001789_disco_tree1_aligned_trim.faa	JTT
OG0001790_disco_tree1_aligned_trim.faa	JTT
OG0001791_disco_tree1_aligned_trim.faa	JTT
OG0001792_disco_tree1_aligned_trim.faa	JTT
OG0001793_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001794_disco_tree1_aligned_trim.faa	JTT
OG0001795_disco_tree1_aligned_trim.faa	JTT
OG0001796_disco_tree1_aligned_trim.faa	JTT
OG0001797_disco_tree1_aligned_trim.faa	JTT
OG0001798_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001799_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001800_disco_tree1_aligned_trim.faa	JTT
OG0001800_disco_tree2_aligned_trim.faa	JTT
OG0001801_disco_tree1_aligned_trim.faa	JTT
OG0001802_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001803_disco_tree1_aligned_trim.faa	JTT
OG0001804_disco_tree1_aligned_trim.faa	JTT
OG0001805_disco_tree1_aligned_trim.faa	JTT
OG0001806_disco_tree1_aligned_trim.faa	JTT
OG0001807_disco_tree1_aligned_trim.faa	HIVb
OG0001808_disco_tree1_aligned_trim.faa	JTT
OG0001809_disco_tree1_aligned_trim.faa	JTT
OG0001810_disco_tree1_aligned_trim.faa	JTT
OG0001811_disco_tree1_aligned_trim.faa	JTT
OG0001812_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001813_disco_tree1_aligned_trim.faa	FLU
OG0001815_disco_tree1_aligned_trim.faa	JTT
OG0001816_disco_tree1_aligned_trim.faa	JTT
OG0001818_disco_tree1_aligned_trim.faa	JTT
OG0001819_disco_tree1_aligned_trim.faa	JTT
OG0001820_disco_tree1_aligned_trim.faa	JTT
OG0001821_disco_tree1_aligned_trim.faa	JTT
OG0001823_disco_tree1_aligned_trim.faa	JTT
OG0001824_disco_tree1_aligned_trim.faa	HIVb
OG0001825_disco_tree1_aligned_trim.faa	JTT
OG0001826_disco_tree1_aligned_trim.faa	JTT
OG0001827_disco_tree1_aligned_trim.faa	JTT
OG0001828_disco_tree1_aligned_trim.faa	HIVb
OG0001829_disco_tree1_aligned_trim.faa	JTT
OG0001830_disco_tree1_aligned_trim.faa	HIVb
OG0001831_disco_tree1_aligned_trim.faa	JTT
OG0001832_disco_tree1_aligned_trim.faa	VT
OG0001833_disco_tree1_aligned_trim.faa	JTT
OG0001834_disco_tree1_aligned_trim.faa	JTT
OG0001836_disco_tree1_aligned_trim.faa	JTT
OG0001838_disco_tree1_aligned_trim.faa	JTT
OG0001839_disco_tree1_aligned_trim.faa	FLU
OG0001840_disco_tree1_aligned_trim.faa	JTT
OG0001841_disco_tree1_aligned_trim.faa	JTT
OG0001842_disco_tree1_aligned_trim.faa	JTT
OG0001843_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001844_disco_tree1_aligned_trim.faa	JTT
OG0001845_disco_tree1_aligned_trim.faa	JTT
OG0001846_disco_tree1_aligned_trim.faa	JTT
OG0001847_disco_tree1_aligned_trim.faa	JTT
OG0001848_disco_tree1_aligned_trim.faa	JTT
OG0001849_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001850_disco_tree1_aligned_trim.faa	JTT
OG0001851_disco_tree1_aligned_trim.faa	JTT
OG0001852_disco_tree1_aligned_trim.faa	JTT
OG0001853_disco_tree1_aligned_trim.faa	JTT
OG0001854_disco_tree1_aligned_trim.faa	JTT
OG0001856_disco_tree1_aligned_trim.faa	HIVb
OG0001857_disco_tree1_aligned_trim.faa	JTT
OG0001858_disco_tree1_aligned_trim.faa	HIVb
OG0001859_disco_tree1_aligned_trim.faa	JTT
OG0001860_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001861_disco_tree1_aligned_trim.faa	JTT
OG0001862_disco_tree1_aligned_trim.faa	HIVb
OG0001863_disco_tree1_aligned_trim.faa	JTT
OG0001864_disco_tree1_aligned_trim.faa	JTT
OG0001865_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001866_disco_tree1_aligned_trim.faa	JTT
OG0001867_disco_tree1_aligned_trim.faa	JTT
OG0001868_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001869_disco_tree1_aligned_trim.faa	JTT
OG0001870_disco_tree1_aligned_trim.faa	HIVb
OG0001871_disco_tree1_aligned_trim.faa	HIVb
OG0001872_disco_tree1_aligned_trim.faa	JTT
OG0001873_disco_tree1_aligned_trim.faa	HIVb
OG0001874_disco_tree1_aligned_trim.faa	JTT
OG0001875_disco_tree1_aligned_trim.faa	JTT
OG0001878_disco_tree1_aligned_trim.faa	JTT
OG0001879_disco_tree1_aligned_trim.faa	JTT
OG0001880_disco_tree1_aligned_trim.faa	JTT
OG0001882_disco_tree1_aligned_trim.faa	JTT
OG0001883_disco_tree1_aligned_trim.faa	JTT
OG0001884_disco_tree1_aligned_trim.faa	JTT
OG0001885_disco_tree1_aligned_trim.faa	JTT
OG0001886_disco_tree1_aligned_trim.faa	JTT
OG0001888_disco_tree1_aligned_trim.faa	JTT
OG0001892_disco_tree1_aligned_trim.faa	HIVb
OG0001893_disco_tree1_aligned_trim.faa	JTT
OG0001894_disco_tree1_aligned_trim.faa	JTT
OG0001895_disco_tree1_aligned_trim.faa	HIVb
OG0001896_disco_tree1_aligned_trim.faa	LG
OG0001897_disco_tree1_aligned_trim.faa	JTT
OG0001898_disco_tree1_aligned_trim.faa	JTT
OG0001900_disco_tree1_aligned_trim.faa	JTT
OG0001901_disco_tree1_aligned_trim.faa	JTTDCMut
OG0001902_disco_tree1_aligned_trim.faa	JTT
OG0001903_disco_tree1_aligned_trim.faa	JTT
OG0001903_disco_tree2_aligned_trim.faa	JTT
OG0001904_disco_tree1_aligned_trim.faa	HIVb
OG0001905_disco_tree1_aligned_trim.faa	JTT
OG0001906_disco_tree1_aligned_trim.faa	JTT
OG0001907_disco_tree1_aligned_trim.faa	JTT
OG0001908_disco_tree1_aligned_trim.faa	HIVb
OG0001909_disco_tree1_aligned_trim.faa	JTT
OG0001910_disco_tree1_aligned_trim.faa	JTT
